transaction_id,customer_id,transaction_time,amount,merchant_category,channel,hour,day_of_week,is_weekend,is_late_night,customer_avg_amount,customer_amount_std,customer_transaction_count,amount_deviation,amount_ratio,high_amount_flag,unusual_time_flag,anomaly_prediction,is_anomaly,anomaly_score,risk_flag
TXN_008058,CUST_0176,2026-04-15 02:26:00,414.33,Utilities,Online,2,2,0,1,163.815,250.32219736438344,16,250.515,2.5292555626774105,0,1,-1,1,0.0255562138809026,UNUSUAL_TIME
TXN_009981,CUST_0052,2026-04-15 22:04:00,458.48,Utilities,ATM,22,2,0,0,61.40083333333334,92.05184337557058,24,397.07916666666665,7.466999633555462,1,0,-1,1,0.011268086832059,HIGH_AMOUNT
TXN_005746,CUST_0089,2026-04-16 21:13:00,19.79,Healthcare,Mobile,21,3,0,0,267.3039393939394,1166.9263887156171,33,-247.5139393939394,0.0740355718096412,0,0,-1,1,0.0187324048357088,ML_ANOMALY
TXN_001757,CUST_0146,2026-04-18 03:39:00,308.95,Entertainment,Online,3,5,1,1,49.66478260869565,64.81401867648732,23,259.28521739130434,6.220705775240963,1,1,-1,1,0.0186362577207573,HIGH_AMOUNT
TXN_008769,CUST_0474,2026-04-20 09:43:00,431.22,Restaurant,ATM,9,0,0,0,80.51153846153846,110.207699280809,13,350.7084615384616,5.356002484115989,1,0,-1,1,0.0119741920062056,HIGH_AMOUNT
TXN_000835,CUST_0283,2026-04-20 10:01:00,632.13,Entertainment,Mobile,10,0,0,0,78.14535714285715,131.1233642338995,28,553.9846428571428,8.089156197013805,1,0,-1,1,0.0457731182896681,HIGH_AMOUNT
TXN_005943,CUST_0174,2026-04-22 23:35:00,360.71,Travel,POS,23,2,0,1,60.79583333333333,98.9683058145238,24,299.91416666666663,5.933136865190871,1,1,-1,1,0.0209454357337409,HIGH_AMOUNT
TXN_005765,CUST_0143,2026-04-25 13:16:00,964.7,Grocery,POS,13,5,1,0,91.33818181818182,198.73031006717105,22,873.3618181818182,10.5618480770762,1,0,-1,1,0.0743023564464399,HIGH_AMOUNT
TXN_001836,CUST_0077,2026-04-26 14:25:00,518.1,Restaurant,POS,14,6,1,0,57.3145,112.07886534771656,20,460.7855,9.039597309581346,1,0,-1,1,0.0444232430187452,HIGH_AMOUNT
TXN_008320,CUST_0314,2026-04-29 19:26:00,1068.6,Entertainment,POS,19,2,0,0,124.93944444444443,252.34109556597767,18,943.6605555555554,8.552943425926337,1,0,-1,1,0.0778337235214194,HIGH_AMOUNT
TXN_008719,CUST_0279,2026-04-30 09:32:00,603.15,Healthcare,POS,9,3,0,0,80.68038461538461,119.11149413824911,26,522.4696153846154,7.475794802854569,1,0,-1,1,0.0346086866384055,HIGH_AMOUNT
TXN_006813,CUST_0180,2026-05-01 06:00:00,2649.3,Travel,Online,6,4,0,0,295.4136363636364,783.2012996832007,11,2353.886363636364,8.968103275838192,1,0,-1,1,0.1410983334956244,HIGH_AMOUNT
TXN_002475,CUST_0181,2026-05-01 07:49:00,2556.3,Grocery,Mobile,7,4,0,0,166.1668,502.7899422532237,25,2390.1332,15.38393951138254,1,0,-1,1,0.107451572976031,HIGH_AMOUNT
TXN_001019,CUST_0363,2026-05-05 07:21:00,465.9,Travel,POS,7,1,0,0,78.256,116.0915048448544,15,387.644,5.953537108975669,1,0,-1,1,0.0047281305990676,HIGH_AMOUNT
TXN_007362,CUST_0446,2026-05-06 08:29:00,526.59,Travel,Mobile,8,2,0,0,89.634,138.9713773099647,15,436.956,5.874891224312203,1,0,-1,1,0.0202229305678715,HIGH_AMOUNT
TXN_003119,CUST_0089,2026-05-07 01:32:00,22.31,Travel,Mobile,1,3,0,1,267.3039393939394,1166.9263887156171,33,-244.9939393939394,0.0834630422977815,0,1,-1,1,0.0341519322585475,UNUSUAL_TIME
TXN_004893,CUST_0109,2026-05-07 19:52:00,464.55,Entertainment,Online,19,3,0,0,134.3,170.62841609115927,10,330.25,3.459046909903201,1,0,-1,1,0.0448982113661713,HIGH_AMOUNT
TXN_000863,CUST_0181,2026-05-07 23:11:00,192.02,Restaurant,ATM,23,3,0,1,166.1668,502.7899422532237,25,25.85320000000001,1.155585833030425,0,1,-1,1,0.0221610361480278,UNUSUAL_TIME
TXN_007848,CUST_0210,2026-05-08 00:31:00,323.88,Electronics,POS,0,4,0,1,53.11611111111111,84.69370378285223,18,270.7638888888889,6.097584955391229,1,1,-1,1,0.0074276752719562,HIGH_AMOUNT
TXN_003072,CUST_0089,2026-05-08 06:17:00,11.8,Entertainment,Online,6,4,0,0,267.3039393939394,1166.9263887156171,33,-255.5039393939394,0.0441445046666885,0,0,-1,1,0.017402167527327,ML_ANOMALY
TXN_000439,CUST_0429,2026-05-08 08:02:00,1245.3,Utilities,Mobile,8,4,0,0,148.5678947368421,310.09471926742617,19,1096.7321052631578,8.382026293135514,1,0,-1,1,0.0920838725012277,HIGH_AMOUNT
TXN_002371,CUST_0180,2026-05-08 16:37:00,194.29,Grocery,Mobile,16,4,0,0,295.4136363636364,783.2012996832007,11,-101.1236363636364,0.6576879875675092,0,0,-1,1,0.02634447455646,ML_ANOMALY
TXN_009208,CUST_0127,2026-05-08 17:57:00,628.99,Grocery,POS,17,4,0,0,97.02833333333332,172.5894038058554,12,531.9616666666667,6.482539464417611,1,0,-1,1,0.0527268395854206,HIGH_AMOUNT
TXN_005390,CUST_0058,2026-05-09 06:47:00,364.11,Shopping,Mobile,6,5,1,0,119.625,302.1859055819,18,244.485,3.0437617554858933,1,0,-1,1,0.0134149493005396,HIGH_AMOUNT
TXN_001992,CUST_0089,2026-05-09 06:56:00,104.87,Healthcare,Online,6,5,1,0,267.3039393939394,1166.9263887156171,33,-162.4339393939394,0.392324932575901,0,0,-1,1,0.0450957882357063,ML_ANOMALY
TXN_008401,CUST_0220,2026-05-10 13:36:00,496.91,Electronics,POS,13,6,1,0,92.1395238095238,124.2605985610962,21,404.7704761904762,5.393016801641403,1,0,-1,1,0.0209844375575557,HIGH_AMOUNT
TXN_009109,CUST_0412,2026-05-10 22:13:00,631.05,Shopping,Mobile,22,6,1,0,84.295,150.7876114716767,16,546.755,7.4862091464499665,1,0,-1,1,0.0775926320015791,HIGH_AMOUNT
TXN_009822,CUST_0389,2026-05-10 22:23:00,385.25,Shopping,Online,22,6,1,0,53.062272727272735,85.24474830531419,22,332.1877272727273,7.260337339489621,1,0,-1,1,0.0310224313476337,HIGH_AMOUNT
TXN_009482,CUST_0257,2026-05-11 00:45:00,1997.4,Utilities,POS,0,0,0,1,130.08521739130435,408.26802822599456,23,1867.314782608696,15.354550194521318,1,1,-1,1,0.110044241174001,HIGH_AMOUNT
TXN_006412,CUST_0019,2026-05-13 01:43:00,199.85,Grocery,Online,1,2,0,1,60.002500000000005,54.80534282479087,36,139.8475,3.3306945543935664,1,1,-1,1,0.021033028298439,HIGH_AMOUNT
TXN_000655,CUST_0102,2026-05-15 04:26:00,479.87,Healthcare,POS,4,4,0,1,91.49666666666668,116.08212995650146,15,388.3733333333333,5.244671937046887,1,1,-1,1,0.0294490563411702,HIGH_AMOUNT
TXN_008296,CUST_0405,2026-05-15 22:11:00,515.85,Electronics,POS,22,4,0,0,91.319375,144.21955898184083,16,424.530625,5.648856006734606,1,0,-1,1,0.0232085632493842,HIGH_AMOUNT
TXN_001481,CUST_0166,2026-05-16 00:42:00,531.81,Utilities,Mobile,0,5,1,1,65.28791666666666,107.63654280793732,24,466.5220833333333,8.145611426310381,1,1,-1,1,0.0735928007516173,HIGH_AMOUNT
TXN_000506,CUST_0162,2026-05-16 05:18:00,246.19,Utilities,Mobile,5,5,1,1,48.17684210526316,52.5366315644651,19,198.01315789473685,5.1101315329487855,1,1,-1,1,0.009344682846618,HIGH_AMOUNT
TXN_001877,CUST_0269,2026-05-17 12:58:00,295.45,Electronics,POS,12,6,1,0,43.33125,72.93962689558171,16,252.11875,6.818404730996683,1,0,-1,1,0.0185672315295223,HIGH_AMOUNT
TXN_005690,CUST_0422,2026-05-17 17:08:00,785.85,Shopping,POS,17,6,1,0,102.85,162.9915697473205,24,683.0,7.64073894020418,1,0,-1,1,0.0696743343707766,HIGH_AMOUNT
TXN_002424,CUST_0398,2026-05-17 23:30:00,204.34,Electronics,POS,23,6,1,1,75.24529411764706,84.29554355937559,17,129.09470588235294,2.715651555305393,0,1,-1,1,0.0002946772592364,UNUSUAL_TIME
TXN_007257,CUST_0498,2026-05-18 11:33:00,530.55,Entertainment,POS,11,0,0,0,73.2365,118.34522480638448,20,457.3135,7.244338547035971,1,0,-1,1,0.0188075090201232,HIGH_AMOUNT
TXN_003910,CUST_0330,2026-05-19 00:32:00,1042.5,Utilities,Mobile,0,1,0,1,106.86636363636364,218.7861466090848,22,935.6336363636364,9.755174261822328,1,1,-1,1,0.0817343151143353,HIGH_AMOUNT
TXN_008724,CUST_0089,2026-05-19 12:39:00,21.95,Entertainment,Online,12,1,0,0,267.3039393939394,1166.9263887156171,33,-245.3539393939394,0.0821162607994757,0,0,-1,1,0.0020699134997098,ML_ANOMALY
TXN_009209,CUST_0214,2026-05-19 23:02:00,103.48,Entertainment,Online,23,1,0,1,80.17057142857142,171.44407958046634,35,23.309428571428583,1.2907479409972311,0,1,-1,1,0.0002401213543364,UNUSUAL_TIME
TXN_009110,CUST_0089,2026-05-22 01:52:00,14.57,Restaurant,POS,1,4,0,1,267.3039393939394,1166.9263887156171,33,-252.7339393939394,0.0545072400842078,0,1,-1,1,0.0372454374795697,UNUSUAL_TIME
TXN_000420,CUST_0036,2026-05-22 23:31:00,1413.45,Electronics,POS,23,4,0,1,101.0108,279.20699286729905,25,1312.4392,13.993058168037477,1,1,-1,1,0.1138991728410911,HIGH_AMOUNT
TXN_006306,CUST_0456,2026-05-25 00:08:00,445.8,Utilities,Mobile,0,0,0,1,83.25888888888888,116.77873113607474,18,362.5411111111112,5.354383249035807,1,1,-1,1,0.0220018987187643,HIGH_AMOUNT
TXN_009683,CUST_0196,2026-05-25 15:11:00,449.46,Utilities,POS,15,0,0,0,55.29153846153846,85.48230561665063,26,394.1684615384616,8.12891108668735,1,0,-1,1,0.007937592471921,HIGH_AMOUNT
TXN_007297,CUST_0180,2026-05-26 04:32:00,22.92,Restaurant,Mobile,4,1,0,1,295.4136363636364,783.2012996832007,11,-272.4936363636364,0.0775861273099352,0,1,-1,1,0.0276905848116946,UNUSUAL_TIME
TXN_002551,CUST_0228,2026-05-27 01:23:00,908.4,Utilities,POS,1,2,0,1,98.26111111111112,208.70621769505377,18,810.1388888888889,9.244756035506304,1,1,-1,1,0.0765875988689067,HIGH_AMOUNT
TXN_005150,CUST_0283,2026-05-27 02:59:00,353.09,Healthcare,Online,2,2,0,1,78.14535714285715,131.1233642338995,28,274.9446428571428,4.51837464066506,1,1,-1,1,0.0052689013710843,HIGH_AMOUNT
TXN_001186,CUST_0134,2026-05-30 17:09:00,408.12,Shopping,Online,17,5,1,0,63.56333333333333,80.34205140017528,24,344.5566666666667,6.420682783575437,1,0,-1,1,0.0175532685078095,HIGH_AMOUNT
TXN_008358,CUST_0089,2026-05-30 21:59:00,60.79,Entertainment,Online,21,5,1,0,267.3039393939394,1166.9263887156171,33,-206.5139393939394,0.2274190202277965,0,0,-1,1,0.047350199414239,ML_ANOMALY
TXN_006610,CUST_0089,2026-05-31 05:49:00,7.65,Healthcare,POS,5,6,1,1,267.3039393939394,1166.9263887156171,33,-259.6539393939394,0.0286191068389972,0,1,-1,1,0.0552748283225025,UNUSUAL_TIME
TXN_004036,CUST_0106,2026-05-31 16:29:00,276.29,Travel,POS,16,6,1,0,44.94620689655173,63.85596746997961,29,231.3437931034483,6.147126066408887,1,0,-1,1,0.013231323709051,HIGH_AMOUNT
TXN_009476,CUST_0421,2026-05-31 17:20:00,414.92,Travel,POS,17,6,1,0,79.72933333333334,100.8446820941326,15,335.1906666666667,5.204107229459671,1,0,-1,1,0.0209407487377467,HIGH_AMOUNT
TXN_004540,CUST_0089,2026-06-02 04:09:00,78.04,Restaurant,Online,4,1,0,1,267.3039393939394,1166.9263887156171,33,-189.26393939393932,0.2919523003549472,0,1,-1,1,0.0351190952636918,UNUSUAL_TIME
TXN_004766,CUST_0451,2026-06-02 21:32:00,645.45,Grocery,Online,21,1,0,0,75.87321428571428,122.98786360039522,28,569.5767857142857,8.506954741227142,1,0,-1,1,0.0497149956193146,HIGH_AMOUNT
TXN_000840,CUST_0426,2026-06-03 13:35:00,655.41,Healthcare,Mobile,13,2,0,0,85.59058823529412,150.0302811714433,17,569.8194117647058,7.657500824719595,1,0,-1,1,0.0327476686727722,HIGH_AMOUNT
TXN_007548,CUST_0272,2026-06-04 02:25:00,398.58,Grocery,Online,2,3,0,1,52.68238095238095,94.60593099297536,21,345.89761904761906,7.565717281462132,1,1,-1,1,0.0229449156774409,HIGH_AMOUNT
TXN_007217,CUST_0124,2026-06-05 14:58:00,576.3,Healthcare,Online,14,4,0,0,78.9305,136.6358443560647,20,497.3695,7.301360057265569,1,0,-1,1,0.0162623248440604,HIGH_AMOUNT
TXN_004656,CUST_0429,2026-06-05 22:56:00,640.48,Grocery,Mobile,22,4,0,0,148.5678947368421,310.09471926742617,19,491.9121052631579,4.311025616499988,1,0,-1,1,0.0448518310310882,HIGH_AMOUNT
TXN_003583,CUST_0016,2026-06-06 01:48:00,287.07,Entertainment,POS,1,5,1,1,46.08619047619048,65.83752520228798,21,240.98380952380955,6.228980895010384,1,1,-1,1,0.0258446694691425,HIGH_AMOUNT
TXN_009216,CUST_0430,2026-06-06 14:45:00,361.57,Healthcare,Online,14,5,1,0,65.809375,99.66659744493136,16,295.760625,5.494202003893822,1,0,-1,1,0.0038642789934041,HIGH_AMOUNT
TXN_002000,CUST_0480,2026-06-07 04:20:00,235.27,Electronics,Online,4,6,1,1,47.18153846153847,53.14205413359989,26,188.0884615384616,4.986484283292031,1,1,-1,1,0.0106374526004138,HIGH_AMOUNT
TXN_009196,CUST_0413,2026-06-13 00:33:00,332.72,Grocery,POS,0,5,1,1,69.82310344827587,100.80865318950438,29,262.8968965517241,4.765184925452004,1,1,-1,1,0.0443931008601125,HIGH_AMOUNT
TXN_007253,CUST_0089,2026-06-13 10:05:00,44.29,Healthcare,POS,10,5,1,0,267.3039393939394,1166.9263887156171,33,-223.0139393939394,0.1656915348887828,0,0,-1,1,0.0236247678888482,ML_ANOMALY
TXN_006427,CUST_0242,2026-06-13 15:10:00,566.58,Shopping,Online,15,5,1,0,58.14952380952381,118.2557398808274,21,508.4304761904762,9.743501973565683,1,0,-1,1,0.0494888021320392,HIGH_AMOUNT
TXN_001350,CUST_0089,2026-06-13 16:49:00,95.64,Travel,Mobile,16,5,1,0,267.3039393939394,1166.9263887156171,33,-171.66393939393942,0.3577949513832285,0,0,-1,1,0.0413267842598497,ML_ANOMALY
TXN_007179,CUST_0388,2026-06-15 07:36:00,1542.6,Shopping,ATM,7,0,0,0,130.55666666666667,310.2812788936581,24,1412.0433333333333,11.815559016519009,1,0,-1,1,0.0887909946934029,HIGH_AMOUNT
TXN_000240,CUST_0428,2026-06-16 23:49:00,191.48,Shopping,ATM,23,1,0,1,34.46272727272727,41.561449649521336,22,157.0172727272727,5.556147616660951,1,1,-1,1,0.0028520846916204,HIGH_AMOUNT
TXN_007754,CUST_0063,2026-06-17 08:38:00,576.05,Restaurant,POS,8,2,0,0,91.8448,141.73656047752817,25,484.2052,6.271993624026619,1,0,-1,1,0.0115656683696023,HIGH_AMOUNT
TXN_004139,CUST_0347,2026-06-18 05:05:00,378.42,Entertainment,Online,5,3,0,1,52.79777777777778,84.90950099651467,18,325.62222222222226,7.167347110568627,1,1,-1,1,0.024378019996458,HIGH_AMOUNT
TXN_007796,CUST_0089,2026-06-18 07:39:00,30.11,Travel,Mobile,7,3,0,0,267.3039393939394,1166.9263887156171,33,-237.1939393939394,0.1126433080944062,0,0,-1,1,0.0081301342398973,ML_ANOMALY
TXN_003901,CUST_0263,2026-06-19 06:07:00,1902.15,Utilities,Mobile,6,4,0,0,176.64833333333334,435.7988780355668,18,1725.5016666666668,10.76800422685373,1,0,-1,1,0.109526709243711,HIGH_AMOUNT
TXN_009523,CUST_0139,2026-06-20 19:46:00,72.13,Restaurant,POS,19,5,1,0,285.9460869565217,1077.9385145424535,23,-213.8160869565217,0.2522503481957681,0,0,-1,1,0.0016972037939347,ML_ANOMALY
TXN_001413,CUST_0158,2026-06-21 20:07:00,408.11,Grocery,Online,20,6,1,0,58.18666666666667,85.10239804991487,27,349.92333333333335,7.013806141154904,1,0,-1,1,0.03992484658602,HIGH_AMOUNT
TXN_001066,CUST_0181,2026-06-21 23:47:00,206.36,Electronics,POS,23,6,1,1,166.1668,502.7899422532237,25,40.19320000000002,1.2418846604736928,0,1,-1,1,0.0440591320340567,UNUSUAL_TIME
TXN_006366,CUST_0062,2026-06-26 10:07:00,428.93,Shopping,ATM,10,4,0,0,58.73923076923077,105.29682228531216,26,370.1907692307692,7.302274721389191,1,0,-1,1,0.0032217124365901,HIGH_AMOUNT
